Panel number,Normal temperature,Percentage of defects,Number of defects,Temperature difference 1,Severity 1,Type 1
1,30.162892208832876,0,0
2,30.315491355138064,0,0
3,29.822524256234868,69.36728395061729,1,47.17863474919953,Severe,Connection
4,30.336556740832886,61.468253968253975,1,45.460325200460304,Severe,Hotspot
5,29.55698241543899,0,0
6,29.349606470136493,0,0
7,28.478828962745002,0,0
8,27.50929364434397,0,0
9,27.48694143323877,0,0
10,26.508578484815192,0,0
11,26.859958878590646,0,0
12,30.44436583770809,0,0
13,30.933547045152828,0,0
14,26.632270797728488,0,0
15,29.355164069648705,0,0
16,28.73124828816039,0,0
17,27.542169023968512,0,0
18,29.528873380859235,0,0
19,27.503172076419645,0,0
20,28.890581181172994,65.55839727195226,1,47.30772644816727,Severe,Hotspot
21,29.052617471090798,63.22981366459627,1,47.547115846296535,Severe,Connection
22,29.030789283809728,0,0
23,28.38925851132329,0,0
24,27.709413962881932,51.25596184419714,1,49.29174504255247,Severe,Hotspot
25,27.7665799275653,0,0
26,29.654679946759728,0,0
27,29.199388072789493,0,0
28,27.609616481166046,59.55882352941176,1,48.18726546012715,Severe,Hotspot
29,27.66849532995239,0,0
30,27.509716103084184,0,0
31,27.622535752164925,0,0
32,30.70286321549582,0,0
33,29.276004070625806,0,0
34,28.29989156878063,0,0
35,27.792808559143264,0,0
36,27.959542825591097,0,0
37,28.452979581317738,0,0
38,32.769066003748044,0,0
