Panel number,Normal temperature,Percentage of defects,Number of defects,Temperature difference 1,Severity 1,Type 1,Temperature difference 2,Severity 2,Type 2
1,33.2442274874752,0,0
2,33.25280072403518,0,0
3,32.09694734332037,0,0
4,34.52062992285836,0,0
5,33.7846711306214,0.0,0
6,33.43127992151105,0,0
7,34.56750203233281,0,0
8,35.79120546977173,0,0
9,35.61805731601897,0.0,0
10,34.91592699187532,0,0
11,35.045207203062915,0,0
12,35.37027024894289,0,0
13,34.32264586722056,0,0
14,34.8935445664438,0,0
15,33.844730983350146,0,0
16,35.111072692925895,0,0
17,35.10228166556461,0.0,0
18,32.49690890109423,0,0
19,34.40147741536812,0,0
20,33.30498339809981,0,0
21,31.4017401171781,0,0
22,33.827572245734714,0,0
23,31.149375203588793,0,0
24,34.28682573134969,0,0
25,33.72230093337208,0,0
26,34.627284308405464,0,0
27,34.62876312832121,0,0
28,34.93075870444069,0,0
29,34.71160283568083,0,0
30,32.48438024153442,0,0
31,33.81367914911421,0,0
32,33.708741031997555,0,0
33,34.13888636255602,0,0
34,35.347287314998816,0,0
35,34.514783446431636,0,0
36,32.75816976272048,0,0
37,34.69044432383298,0.0,0
38,34.78672510863669,0,0
39,33.81778841897384,0,0
40,33.75025674937903,0,0
41,32.67427347908561,0,0
42,31.99715596195767,0,0
43,32.599950629366944,0,0
44,30.53182118256178,0,0
45,30.60616158719124,0,0
46,30.91330806586091,0,0
47,32.559909491614114,0,0
48,33.95914286459164,0,0
49,32.92932189572321,0,0
50,34.36527789216891,0,0
51,35.01793578511187,0,0
52,34.75526004986713,0,0
53,34.94080136532384,0,0
54,33.947051890739466,0,0
55,33.334941758707906,0,0
56,33.35281972988285,0,0
57,33.14678958715972,0,0
58,33.209622952477645,0,0
59,34.13476489850501,0.0,0
60,33.79397761434429,0,0
61,33.11004630403035,0,0
62,29.371681718575026,0,0
63,32.20850044236357,0,0
64,34.28822827699294,0,0
65,32.3615763448398,0,0
66,32.78917450394109,0,0
67,32.40126900319543,0,0
68,32.50088394237094,0,0
69,32.86324150307668,0,0
70,33.525851613311715,0,0
71,33.89593671921792,0,0
72,33.656859213445685,0,0
73,33.62740000382679,0,0
74,33.22193600197531,0,0
75,33.149645200743564,0.0,0
76,35.43214408363463,0,0
77,34.428668412485116,0,0
78,34.71613210035498,0,0
79,34.048147191461695,0,0
80,33.88606047873323,0,0
81,33.81012502752954,0,0
82,33.88585303989504,0,0
83,34.11198141345204,0,0
84,28.669598562402413,66.43478260869566,2,20.71647459722447,Severe,Connection,20.89066717642035,Severe,Connection
85,30.64875805745657,0,0
86,33.317139433935864,0,0
87,30.670390823191518,0,0
88,33.12418314413789,0,0
89,31.11183331462776,0,0
90,31.982095290845397,0,0
91,33.348484612993,0,0
92,33.25210917744297,0,0
93,31.27044721558592,0,0
94,34.01914434981278,0,0
95,33.78282293349464,0,0
96,33.08588706707249,0,0
97,33.932383430394545,0,0
98,33.313497051132046,0,0
99,34.22862229003108,0,0
100,35.42924970356343,0,0
